Unnamed: 0,isv_dst,effect_dst,isv_bin,effect_bin,both_bins,bias_label,class_label,strat_col,filepath,filename,morph_bias,intensity_bias
1396,-1.0709058961425608,-1.0533672260693798,3,5,3_5,1,0,0_1_5_3,/home/emma/Documents/SBB/datasets/exp199/train/00967_-1.071_S_-1.053_D_1_B.tiff,00967_-1.071_S_-1.053_D_1_B.tiff,0,1
681,-0.0357950412469045,0.408605302101013,4,4,4_4,1,1,1_1_4_4,/home/emma/Documents/SBB/datasets/exp199/train/00968_-0.036_S_0.409_D_1_B.tiff,00968_-0.036_S_0.409_D_1_B.tiff,0,1
817,0.3973542830752783,-1.6457382577404327,5,4,5_4,1,0,0_1_4_5,/home/emma/Documents/SBB/datasets/exp199/train/00969_0.397_S_-1.646_D_1_B.tiff,00969_0.397_S_-1.646_D_1_B.tiff,0,1
1273,0.4007927377740366,-1.1658692279938698,5,5,5_5,1,0,0_1_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00970_0.401_S_-1.166_D_1_B.tiff,00970_0.401_S_-1.166_D_1_B.tiff,0,1
1197,-0.6910123351166748,-2.293967425507109,3,3,3_3,1,0,0_1_3_3,/home/emma/Documents/SBB/datasets/exp199/train/00971_-0.691_S_-2.294_D_1_B.tiff,00971_-0.691_S_-2.294_D_1_B.tiff,0,1
1159,2.607406883381058,-1.6799766615580245,8,4,8_4,1,0,0_1_4_8,/home/emma/Documents/SBB/datasets/exp199/train/00972_2.607_S_-1.68_D_1_B.tiff,00972_2.607_S_-1.68_D_1_B.tiff,0,1
1330,0.6375886685594229,-1.2272946859733536,5,5,5_5,1,0,0_1_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00973_0.638_S_-1.227_D_1_B.tiff,00973_0.638_S_-1.227_D_1_B.tiff,0,1
1247,0.1566424900618311,-0.3332543367170272,5,6,5_6,1,0,0_1_6_5,/home/emma/Documents/SBB/datasets/exp199/train/00974_0.157_S_-0.333_D_1_B.tiff,00974_0.157_S_-0.333_D_1_B.tiff,0,1
866,-0.1600581655318854,-0.8873306151938986,4,5,4_5,1,0,0_1_5_4,/home/emma/Documents/SBB/datasets/exp199/train/00975_-0.16_S_-0.887_D_1_B.tiff,00975_-0.16_S_-0.887_D_1_B.tiff,0,1
1084,-0.6009457871574114,-0.6111326710713187,4,6,4_6,1,0,0_1_6_4,/home/emma/Documents/SBB/datasets/exp199/train/00976_-0.601_S_-0.611_D_1_B.tiff,00976_-0.601_S_-0.611_D_1_B.tiff,0,1
951,-0.6759336639186386,1.1503630992491556,4,5,4_5,1,1,1_1_5_4,/home/emma/Documents/SBB/datasets/exp199/train/00977_-0.676_S_1.15_D_1_B.tiff,00977_-0.676_S_1.15_D_1_B.tiff,0,1
1070,-0.6650048805145359,0.1910886288156115,4,7,4_7,1,0,0_1_7_4,/home/emma/Documents/SBB/datasets/exp199/train/00978_-0.665_S_0.191_D_1_B.tiff,00978_-0.665_S_0.191_D_1_B.tiff,0,1
996,-0.8878484145342372,-0.202232082645166,3,6,3_6,1,0,0_1_6_3,/home/emma/Documents/SBB/datasets/exp199/train/00979_-0.888_S_-0.202_D_1_B.tiff,00979_-0.888_S_-0.202_D_1_B.tiff,0,1
1047,-0.0808594344514724,-2.4571579954698013,4,3,4_3,1,0,0_1_3_4,/home/emma/Documents/SBB/datasets/exp199/train/00980_-0.081_S_-2.457_D_1_B.tiff,00980_-0.081_S_-2.457_D_1_B.tiff,0,1
953,-0.7724251443374571,2.034327519944557,3,6,3_6,1,1,1_1_6_3,/home/emma/Documents/SBB/datasets/exp199/train/00981_-0.772_S_2.034_D_1_B.tiff,00981_-0.772_S_2.034_D_1_B.tiff,0,1
888,0.4908971172578267,-1.129131249609461,5,5,5_5,1,0,0_1_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00982_0.491_S_-1.129_D_1_B.tiff,00982_0.491_S_-1.129_D_1_B.tiff,0,1
1008,-0.1038210530591548,-0.5057890875226683,4,2,4_2,1,1,1_1_2_4,/home/emma/Documents/SBB/datasets/exp199/train/00983_-0.104_S_-0.506_D_1_B.tiff,00983_-0.104_S_-0.506_D_1_B.tiff,0,1
984,0.0419296438729074,-2.3523653314796023,5,3,5_3,1,0,0_1_3_5,/home/emma/Documents/SBB/datasets/exp199/train/00984_0.042_S_-2.352_D_1_B.tiff,00984_0.042_S_-2.352_D_1_B.tiff,0,1
737,0.4544472422804669,-2.60245878832844,5,3,5_3,1,0,0_1_3_5,/home/emma/Documents/SBB/datasets/exp199/train/00985_0.454_S_-2.602_D_1_B.tiff,00985_0.454_S_-2.602_D_1_B.tiff,0,1
1265,0.5062764237167882,-1.81563120113139,5,4,5_4,1,0,0_1_4_5,/home/emma/Documents/SBB/datasets/exp199/train/00986_0.506_S_-1.816_D_1_B.tiff,00986_0.506_S_-1.816_D_1_B.tiff,0,1
687,0.6788720530976416,-0.1877104022986131,5,3,5_3,1,1,1_1_3_5,/home/emma/Documents/SBB/datasets/exp199/train/00987_0.679_S_-0.188_D_1_B.tiff,00987_0.679_S_-0.188_D_1_B.tiff,0,1
834,0.2108428997515054,1.313867869852909,5,5,5_5,1,1,1_1_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00988_0.211_S_1.314_D_1_B.tiff,00988_0.211_S_1.314_D_1_B.tiff,0,1
1181,-1.5009474474654263,-0.5116635129623641,2,6,2_6,1,0,0_1_6_2,/home/emma/Documents/SBB/datasets/exp199/train/00989_-1.501_S_-0.512_D_1_B.tiff,00989_-1.501_S_-0.512_D_1_B.tiff,0,1
1025,-2.2988393019324125,-1.823218705641382,1,4,1_4,1,0,0_1_4_1,/home/emma/Documents/SBB/datasets/exp199/train/00990_-2.299_S_-1.823_D_1_B.tiff,00990_-2.299_S_-1.823_D_1_B.tiff,0,1
1005,-1.1125622136614175,-1.0484577255262115,3,5,3_5,1,0,0_1_5_3,/home/emma/Documents/SBB/datasets/exp199/train/00991_-1.113_S_-1.048_D_1_B.tiff,00991_-1.113_S_-1.048_D_1_B.tiff,0,1
858,0.1593616201857152,0.3652066528793158,5,4,5_4,1,1,1_1_4_5,/home/emma/Documents/SBB/datasets/exp199/train/00992_0.159_S_0.365_D_1_B.tiff,00992_0.159_S_0.365_D_1_B.tiff,0,1
1105,-0.8167821268702962,-2.1742103396352173,3,3,3_3,1,0,0_1_3_3,/home/emma/Documents/SBB/datasets/exp199/train/00993_-0.817_S_-2.174_D_1_B.tiff,00993_-0.817_S_-2.174_D_1_B.tiff,0,1
675,1.3691802752794688,-1.6718030749980182,6,4,6_4,1,0,0_1_4_6,/home/emma/Documents/SBB/datasets/exp199/train/00994_1.369_S_-1.672_D_1_B.tiff,00994_1.369_S_-1.672_D_1_B.tiff,0,1
708,-0.2986746061269018,0.073227052557125,4,3,4_3,1,1,1_1_3_4,/home/emma/Documents/SBB/datasets/exp199/train/00995_-0.299_S_0.073_D_1_B.tiff,00995_-0.299_S_0.073_D_1_B.tiff,0,1
968,-1.0369774025804244,-3.035957829827244,3,2,3_2,1,0,0_1_2_3,/home/emma/Documents/SBB/datasets/exp199/train/00996_-1.037_S_-3.036_D_1_B.tiff,00996_-1.037_S_-3.036_D_1_B.tiff,0,1
967,1.4204073309735612,0.4467406553946401,7,4,7_4,1,1,1_1_4_7,/home/emma/Documents/SBB/datasets/exp199/train/00997_1.42_S_0.447_D_1_B.tiff,00997_1.42_S_0.447_D_1_B.tiff,0,1
884,0.4199011315995117,1.365708100070376,5,5,5_5,1,1,1_1_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00998_0.42_S_1.366_D_1_B.tiff,00998_0.42_S_1.366_D_1_B.tiff,0,1
1051,-0.0826449593922177,1.4920254526896477,4,8,4_8,1,0,0_1_8_4,/home/emma/Documents/SBB/datasets/exp199/train/00999_-0.083_S_1.492_D_1_B.tiff,00999_-0.083_S_1.492_D_1_B.tiff,0,1
784,1.046949249459313,1.05337089932598,6,5,6_5,1,1,1_1_5_6,/home/emma/Documents/SBB/datasets/exp199/train/01000_1.047_S_1.053_D_1_B.tiff,01000_1.047_S_1.053_D_1_B.tiff,0,1
819,1.7294988381743102,-1.0632330547701392,7,5,7_5,1,0,0_1_5_7,/home/emma/Documents/SBB/datasets/exp199/train/01001_1.729_S_-1.063_D_1_B.tiff,01001_1.729_S_-1.063_D_1_B.tiff,0,1
751,1.0164691625993396,-0.8373916399802378,6,5,6_5,1,0,0_1_5_6,/home/emma/Documents/SBB/datasets/exp199/train/01002_1.016_S_-0.837_D_1_B.tiff,01002_1.016_S_-0.837_D_1_B.tiff,0,1
1357,1.1434045523866176,-1.673826692120474,6,4,6_4,1,0,0_1_4_6,/home/emma/Documents/SBB/datasets/exp199/train/01003_1.143_S_-1.674_D_1_B.tiff,01003_1.143_S_-1.674_D_1_B.tiff,0,1
1062,-1.3014122344156338,0.213436870501551,3,7,3_7,1,0,0_1_7_3,/home/emma/Documents/SBB/datasets/exp199/train/01004_-1.301_S_0.213_D_1_B.tiff,01004_-1.301_S_0.213_D_1_B.tiff,0,1
800,-0.3945799692819527,1.3374542095658937,4,5,4_5,1,1,1_1_5_4,/home/emma/Documents/SBB/datasets/exp199/train/01005_-0.395_S_1.337_D_1_B.tiff,01005_-0.395_S_1.337_D_1_B.tiff,0,1
746,-0.201761846357503,-2.8068283588154763,4,3,4_3,1,0,0_1_3_4,/home/emma/Documents/SBB/datasets/exp199/train/01006_-0.202_S_-2.807_D_1_B.tiff,01006_-0.202_S_-2.807_D_1_B.tiff,0,1
742,-2.0440738104656098,1.171598162748067,2,5,2_5,1,1,1_1_5_2,/home/emma/Documents/SBB/datasets/exp199/train/01007_-2.044_S_1.172_D_1_B.tiff,01007_-2.044_S_1.172_D_1_B.tiff,0,1
692,0.5270043391454836,-0.1072698711295576,5,6,5_6,1,0,0_1_6_5,/home/emma/Documents/SBB/datasets/exp199/train/01008_0.527_S_-0.107_D_1_B.tiff,01008_0.527_S_-0.107_D_1_B.tiff,0,1
786,-1.013833813792368,-2.506843943440514,3,3,3_3,1,0,0_1_3_3,/home/emma/Documents/SBB/datasets/exp199/train/01009_-1.014_S_-2.507_D_1_B.tiff,01009_-1.014_S_-2.507_D_1_B.tiff,0,1
674,-0.7553462874415842,-0.7009705674216025,3,5,3_5,1,0,0_1_5_3,/home/emma/Documents/SBB/datasets/exp199/train/01010_-0.755_S_-0.701_D_1_B.tiff,01010_-0.755_S_-0.701_D_1_B.tiff,0,1
1021,-0.760194567594021,-0.6006663808248958,3,6,3_6,1,0,0_1_6_3,/home/emma/Documents/SBB/datasets/exp199/train/01011_-0.76_S_-0.601_D_1_B.tiff,01011_-0.76_S_-0.601_D_1_B.tiff,0,1
1245,-0.2041618499327425,-1.6394260168425658,4,4,4_4,1,0,0_1_4_4,/home/emma/Documents/SBB/datasets/exp199/train/01012_-0.204_S_-1.639_D_1_B.tiff,01012_-0.204_S_-1.639_D_1_B.tiff,0,1
897,0.5196052869414891,-2.177742263664368,5,3,5_3,1,0,0_1_3_5,/home/emma/Documents/SBB/datasets/exp199/train/01013_0.52_S_-2.178_D_1_B.tiff,01013_0.52_S_-2.178_D_1_B.tiff,0,1
885,-0.0235561679551116,-1.0802247666439924,4,5,4_5,1,0,0_1_5_4,/home/emma/Documents/SBB/datasets/exp199/train/01014_-0.024_S_-1.08_D_1_B.tiff,01014_-0.024_S_-1.08_D_1_B.tiff,0,1
803,0.5612268254103353,-1.9924518453614288,5,4,5_4,1,0,0_1_4_5,/home/emma/Documents/SBB/datasets/exp199/train/01015_0.561_S_-1.992_D_1_B.tiff,01015_0.561_S_-1.992_D_1_B.tiff,0,1
855,0.2770916457320038,0.6857731389562992,5,4,5_4,1,1,1_1_4_5,/home/emma/Documents/SBB/datasets/exp199/train/01016_0.277_S_0.686_D_1_B.tiff,01016_0.277_S_0.686_D_1_B.tiff,0,1
1005,0.9011361447333768,0.8493766767006495,6,4,6_4,1,1,1_1_4_6,/home/emma/Documents/SBB/datasets/exp199/train/01017_0.901_S_0.849_D_1_B.tiff,01017_0.901_S_0.849_D_1_B.tiff,0,1
931,0.9457734368665952,-0.1900236723775488,6,6,6_6,1,0,0_1_6_6,/home/emma/Documents/SBB/datasets/exp199/train/01018_0.946_S_-0.19_D_1_B.tiff,01018_0.946_S_-0.19_D_1_B.tiff,0,1
753,0.4519933846527284,-0.1827974255948968,5,6,5_6,1,0,0_1_6_5,/home/emma/Documents/SBB/datasets/exp199/train/01019_0.452_S_-0.183_D_1_B.tiff,01019_0.452_S_-0.183_D_1_B.tiff,0,1
920,1.1136165253810315,2.6969619837176824,6,7,6_7,1,1,1_1_7_6,/home/emma/Documents/SBB/datasets/exp199/train/01020_1.114_S_2.697_D_1_B.tiff,01020_1.114_S_2.697_D_1_B.tiff,0,1
751,-0.2774683156738446,1.5859832203034814,4,6,4_6,1,1,1_1_6_4,/home/emma/Documents/SBB/datasets/exp199/train/01021_-0.277_S_1.586_D_1_B.tiff,01021_-0.277_S_1.586_D_1_B.tiff,0,1
1200,-0.9952374110444558,-2.4760358778896547,3,3,3_3,1,0,0_1_3_3,/home/emma/Documents/SBB/datasets/exp199/train/01022_-0.995_S_-2.476_D_1_B.tiff,01022_-0.995_S_-2.476_D_1_B.tiff,0,1
1311,-0.211865358446357,0.0942116546087279,4,6,4_6,1,0,0_1_6_4,/home/emma/Documents/SBB/datasets/exp199/train/01023_-0.212_S_0.094_D_1_B.tiff,01023_-0.212_S_0.094_D_1_B.tiff,0,1
648,-1.3460646675687291,0.6667955191123216,3,4,3_4,1,1,1_1_4_3,/home/emma/Documents/SBB/datasets/exp199/train/01024_-1.346_S_0.667_D_1_B.tiff,01024_-1.346_S_0.667_D_1_B.tiff,0,1
1234,-1.297851751049048,-1.4840308717685624,3,4,3_4,1,0,0_1_4_3,/home/emma/Documents/SBB/datasets/exp199/train/01025_-1.298_S_-1.484_D_1_B.tiff,01025_-1.298_S_-1.484_D_1_B.tiff,0,1
1006,0.2561638896100924,-0.0809076411207593,5,6,5_6,1,0,0_1_6_5,/home/emma/Documents/SBB/datasets/exp199/train/01026_0.256_S_-0.081_D_1_B.tiff,01026_0.256_S_-0.081_D_1_B.tiff,0,1
1135,0.2172364949525109,-2.0461386247727207,5,4,5_4,1,0,0_1_4_5,/home/emma/Documents/SBB/datasets/exp199/train/01027_0.217_S_-2.046_D_1_B.tiff,01027_0.217_S_-2.046_D_1_B.tiff,0,1
1123,1.6949336724160222,0.3168759077379424,7,7,7_7,1,0,0_1_7_7,/home/emma/Documents/SBB/datasets/exp199/train/01028_1.695_S_0.317_D_1_B.tiff,01028_1.695_S_0.317_D_1_B.tiff,0,1
656,-1.4250134998980717,0.3989601642159051,2,7,2_7,1,0,0_1_7_2,/home/emma/Documents/SBB/datasets/exp199/train/01029_-1.425_S_0.399_D_1_B.tiff,01029_-1.425_S_0.399_D_1_B.tiff,0,1
917,-0.5362460503759208,-0.4362707237074057,4,2,4_2,1,1,1_1_2_4,/home/emma/Documents/SBB/datasets/exp199/train/01030_-0.536_S_-0.436_D_1_B.tiff,01030_-0.536_S_-0.436_D_1_B.tiff,0,1
831,-0.7289056355743038,-1.372982929125284,3,4,3_4,1,0,0_1_4_3,/home/emma/Documents/SBB/datasets/exp199/train/01031_-0.729_S_-1.373_D_1_B.tiff,01031_-0.729_S_-1.373_D_1_B.tiff,0,1
442,1.848643164850154,-1.5717085705302731,7,4,7_4,1,0,0_1_4_7,/home/emma/Documents/SBB/datasets/exp199/train/01032_1.849_S_-1.572_D_1_B.tiff,01032_1.849_S_-1.572_D_1_B.tiff,0,1
775,0.2888816602676001,-0.5204759260171485,5,6,5_6,1,0,0_1_6_5,/home/emma/Documents/SBB/datasets/exp199/train/01033_0.289_S_-0.52_D_1_B.tiff,01033_0.289_S_-0.52_D_1_B.tiff,0,1
1215,0.3532823701406575,-1.7133438131154302,5,4,5_4,1,0,0_1_4_5,/home/emma/Documents/SBB/datasets/exp199/train/01034_0.353_S_-1.713_D_1_B.tiff,01034_0.353_S_-1.713_D_1_B.tiff,0,1
844,-0.8312262405183143,0.9559963267360468,3,8,3_8,1,0,0_1_8_3,/home/emma/Documents/SBB/datasets/exp199/train/01035_-0.831_S_0.956_D_1_B.tiff,01035_-0.831_S_0.956_D_1_B.tiff,0,1
808,-0.5827546849262126,0.3185010946683616,4,4,4_4,1,1,1_1_4_4,/home/emma/Documents/SBB/datasets/exp199/train/01036_-0.583_S_0.319_D_1_B.tiff,01036_-0.583_S_0.319_D_1_B.tiff,0,1
1164,-0.441906155764706,-0.0443575983979772,4,6,4_6,1,0,0_1_6_4,/home/emma/Documents/SBB/datasets/exp199/train/01037_-0.442_S_-0.044_D_1_B.tiff,01037_-0.442_S_-0.044_D_1_B.tiff,0,1
1066,1.261133175040858,-1.3985714508630656,6,4,6_4,1,0,0_1_4_6,/home/emma/Documents/SBB/datasets/exp199/train/01038_1.261_S_-1.399_D_1_B.tiff,01038_1.261_S_-1.399_D_1_B.tiff,0,1
666,1.5458894967724328,0.7363947692637309,7,7,7_7,1,0,0_1_7_7,/home/emma/Documents/SBB/datasets/exp199/train/01039_1.546_S_0.736_D_1_B.tiff,01039_1.546_S_0.736_D_1_B.tiff,0,1
1036,-1.002887252185343,-1.0939437437482094,3,5,3_5,1,0,0_1_5_3,/home/emma/Documents/SBB/datasets/exp199/train/01040_-1.003_S_-1.094_D_1_B.tiff,01040_-1.003_S_-1.094_D_1_B.tiff,0,1
1100,-0.2107053877258373,-0.1991022557631684,4,6,4_6,1,0,0_1_6_4,/home/emma/Documents/SBB/datasets/exp199/train/01041_-0.211_S_-0.199_D_1_B.tiff,01041_-0.211_S_-0.199_D_1_B.tiff,0,1
1210,0.0578206679550202,-0.9368281777239938,5,5,5_5,1,0,0_1_5_5,/home/emma/Documents/SBB/datasets/exp199/train/01042_0.058_S_-0.937_D_1_B.tiff,01042_0.058_S_-0.937_D_1_B.tiff,0,1
1180,0.7389883613851501,-0.8007198433887275,6,5,6_5,1,0,0_1_5_6,/home/emma/Documents/SBB/datasets/exp199/train/01043_0.739_S_-0.801_D_1_B.tiff,01043_0.739_S_-0.801_D_1_B.tiff,0,1
793,-0.0812201610440054,1.6939471341402736,4,6,4_6,1,1,1_1_6_4,/home/emma/Documents/SBB/datasets/exp199/train/01044_-0.081_S_1.694_D_1_B.tiff,01044_-0.081_S_1.694_D_1_B.tiff,0,1
904,0.0936360192054385,1.720127707748753,5,6,5_6,1,1,1_1_6_5,/home/emma/Documents/SBB/datasets/exp199/train/01045_0.094_S_1.72_D_1_B.tiff,01045_0.094_S_1.72_D_1_B.tiff,0,1
635,0.5197914582881326,2.634044222171217,5,7,5_7,1,1,1_1_7_5,/home/emma/Documents/SBB/datasets/exp199/train/01046_0.52_S_2.634_D_1_B.tiff,01046_0.52_S_2.634_D_1_B.tiff,0,1
851,-0.3884015837334861,-1.331446288487231,4,5,4_5,1,0,0_1_5_4,/home/emma/Documents/SBB/datasets/exp199/train/01047_-0.388_S_-1.331_D_1_B.tiff,01047_-0.388_S_-1.331_D_1_B.tiff,0,1
964,-0.9222093988010536,-2.0924770241810853,3,4,3_4,1,0,0_1_4_3,/home/emma/Documents/SBB/datasets/exp199/train/01048_-0.922_S_-2.092_D_1_B.tiff,01048_-0.922_S_-2.092_D_1_B.tiff,0,1
661,0.0790982845414848,2.715647072880232,5,7,5_7,1,1,1_1_7_5,/home/emma/Documents/SBB/datasets/exp199/train/01049_0.079_S_2.716_D_1_B.tiff,01049_0.079_S_2.716_D_1_B.tiff,0,1
1321,1.236638485896023,-1.028074187636764,6,5,6_5,1,0,0_1_5_6,/home/emma/Documents/SBB/datasets/exp199/train/01050_1.237_S_-1.028_D_1_B.tiff,01050_1.237_S_-1.028_D_1_B.tiff,0,1
942,-0.8649041692451976,-2.022437051325962,3,4,3_4,1,0,0_1_4_3,/home/emma/Documents/SBB/datasets/exp199/train/01051_-0.865_S_-2.022_D_1_B.tiff,01051_-0.865_S_-2.022_D_1_B.tiff,0,1
1211,-0.661652079485291,-0.3569526892391725,4,6,4_6,1,0,0_1_6_4,/home/emma/Documents/SBB/datasets/exp199/train/01052_-0.662_S_-0.357_D_1_B.tiff,01052_-0.662_S_-0.357_D_1_B.tiff,0,1
1011,-0.2940268990339992,1.1565281717023508,4,8,4_8,1,0,0_1_8_4,/home/emma/Documents/SBB/datasets/exp199/train/01053_-0.294_S_1.157_D_1_B.tiff,01053_-0.294_S_1.157_D_1_B.tiff,0,1
1046,1.2457580811696771,-2.0570139557391727,6,4,6_4,1,0,0_1_4_6,/home/emma/Documents/SBB/datasets/exp199/train/01054_1.246_S_-2.057_D_1_B.tiff,01054_1.246_S_-2.057_D_1_B.tiff,0,1
723,-1.2335769211813583,-1.2452031360162084,3,5,3_5,1,0,0_1_5_3,/home/emma/Documents/SBB/datasets/exp199/train/01055_-1.234_S_-1.245_D_1_B.tiff,01055_-1.234_S_-1.245_D_1_B.tiff,0,1
608,0.4145495262334197,0.186902823870719,5,3,5_3,1,1,1_1_3_5,/home/emma/Documents/SBB/datasets/exp199/train/01056_0.415_S_0.187_D_1_B.tiff,01056_0.415_S_0.187_D_1_B.tiff,0,1
948,0.8387755157026983,-1.3855418436502505,6,4,6_4,1,0,0_1_4_6,/home/emma/Documents/SBB/datasets/exp199/train/01057_0.839_S_-1.386_D_1_B.tiff,01057_0.839_S_-1.386_D_1_B.tiff,0,1
901,0.4154956635752962,0.5740064806885776,5,4,5_4,1,1,1_1_4_5,/home/emma/Documents/SBB/datasets/exp199/train/01058_0.415_S_0.574_D_1_B.tiff,01058_0.415_S_0.574_D_1_B.tiff,0,1
654,0.6831395934155521,1.5406502875557728,5,5,5_5,1,1,1_1_5_5,/home/emma/Documents/SBB/datasets/exp199/train/01059_0.683_S_1.541_D_1_B.tiff,01059_0.683_S_1.541_D_1_B.tiff,0,1
1149,-0.5986103602227664,-0.9241479967329066,4,5,4_5,1,0,0_1_5_4,/home/emma/Documents/SBB/datasets/exp199/train/01060_-0.599_S_-0.924_D_1_B.tiff,01060_-0.599_S_-0.924_D_1_B.tiff,0,1
656,-0.7437234141007533,1.0656800558330706,3,5,3_5,1,1,1_1_5_3,/home/emma/Documents/SBB/datasets/exp199/train/01061_-0.744_S_1.066_D_1_B.tiff,01061_-0.744_S_1.066_D_1_B.tiff,0,1
1087,-0.5554095272938774,0.5617280476431945,4,7,4_7,1,0,0_1_7_4,/home/emma/Documents/SBB/datasets/exp199/train/01062_-0.555_S_0.562_D_1_B.tiff,01062_-0.555_S_0.562_D_1_B.tiff,0,1
963,-0.6617341601704979,-1.504832316404115,4,4,4_4,1,0,0_1_4_4,/home/emma/Documents/SBB/datasets/exp199/train/01063_-0.662_S_-1.505_D_1_B.tiff,01063_-0.662_S_-1.505_D_1_B.tiff,0,1
1015,0.421446233296074,-1.803118833174443,5,4,5_4,1,0,0_1_4_5,/home/emma/Documents/SBB/datasets/exp199/train/01064_0.421_S_-1.803_D_1_B.tiff,01064_0.421_S_-1.803_D_1_B.tiff,0,1
1143,1.772874519973267,-0.7731726942405754,7,5,7_5,1,0,0_1_5_7,/home/emma/Documents/SBB/datasets/exp199/train/01065_1.773_S_-0.773_D_1_B.tiff,01065_1.773_S_-0.773_D_1_B.tiff,0,1
971,0.8640398543422766,-0.5735263156874162,6,6,6_6,1,0,0_1_6_6,/home/emma/Documents/SBB/datasets/exp199/train/01066_0.864_S_-0.574_D_1_B.tiff,01066_0.864_S_-0.574_D_1_B.tiff,0,1
1075,1.5989554701921898,-0.3445575095772446,7,6,7_6,1,0,0_1_6_7,/home/emma/Documents/SBB/datasets/exp199/train/01067_1.599_S_-0.345_D_1_B.tiff,01067_1.599_S_-0.345_D_1_B.tiff,0,1
1022,-1.4879511854854215,-1.781624928434042,2,4,2_4,1,0,0_1_4_2,/home/emma/Documents/SBB/datasets/exp199/train/01068_-1.488_S_-1.782_D_1_B.tiff,01068_-1.488_S_-1.782_D_1_B.tiff,0,1
653,-0.1554965784969169,2.7589710766812527,4,7,4_7,1,1,1_1_7_4,/home/emma/Documents/SBB/datasets/exp199/train/01069_-0.155_S_2.759_D_1_B.tiff,01069_-0.155_S_2.759_D_1_B.tiff,0,1
1282,-0.5967542026693357,0.3372012428271818,4,7,4_7,1,0,0_1_7_4,/home/emma/Documents/SBB/datasets/exp199/train/01070_-0.597_S_0.337_D_1_B.tiff,01070_-0.597_S_0.337_D_1_B.tiff,0,1
1098,0.7199841588386685,-1.7102707679934692,6,4,6_4,1,0,0_1_4_6,/home/emma/Documents/SBB/datasets/exp199/train/01071_0.72_S_-1.71_D_1_B.tiff,01071_0.72_S_-1.71_D_1_B.tiff,0,1
655,-1.0356315520515404,1.0594915299947918,3,5,3_5,1,1,1_1_5_3,/home/emma/Documents/SBB/datasets/exp199/train/01072_-1.036_S_1.059_D_1_B.tiff,01072_-1.036_S_1.059_D_1_B.tiff,0,1
714,-0.8078516038108174,0.4512179423644136,3,7,3_7,1,0,0_1_7_3,/home/emma/Documents/SBB/datasets/exp199/train/01073_-0.808_S_0.451_D_1_B.tiff,01073_-0.808_S_0.451_D_1_B.tiff,0,1
626,-0.3822334713175402,1.9836022675228115,4,6,4_6,1,1,1_1_6_4,/home/emma/Documents/SBB/datasets/exp199/train/01074_-0.382_S_1.984_D_1_B.tiff,01074_-0.382_S_1.984_D_1_B.tiff,0,1
994,0.5778738321034502,0.4064195666560174,5,4,5_4,1,1,1_1_4_5,/home/emma/Documents/SBB/datasets/exp199/train/01075_0.578_S_0.406_D_1_B.tiff,01075_0.578_S_0.406_D_1_B.tiff,0,1
711,0.1431996210530968,1.4042508713136648,5,5,5_5,1,1,1_1_5_5,/home/emma/Documents/SBB/datasets/exp199/train/01076_0.143_S_1.404_D_1_B.tiff,01076_0.143_S_1.404_D_1_B.tiff,0,1
1191,2.6738418229056173,-2.035892066750237,8,4,8_4,1,0,0_1_4_8,/home/emma/Documents/SBB/datasets/exp199/train/01077_2.674_S_-2.036_D_1_B.tiff,01077_2.674_S_-2.036_D_1_B.tiff,0,1
1292,-0.3543708663896889,-0.7276519065242542,4,5,4_5,1,0,0_1_5_4,/home/emma/Documents/SBB/datasets/exp199/train/01078_-0.354_S_-0.728_D_1_B.tiff,01078_-0.354_S_-0.728_D_1_B.tiff,0,1
1158,1.1401682359613616,-2.872790214458867,6,2,6_2,1,0,0_1_2_6,/home/emma/Documents/SBB/datasets/exp199/train/01079_1.14_S_-2.873_D_1_B.tiff,01079_1.14_S_-2.873_D_1_B.tiff,0,1
1340,-1.154286014754776,-0.4207237923399776,3,6,3_6,1,0,0_1_6_3,/home/emma/Documents/SBB/datasets/exp199/train/01080_-1.154_S_-0.421_D_1_B.tiff,01080_-1.154_S_-0.421_D_1_B.tiff,0,1
1124,-1.170553014045203,-1.7251472618636003,3,4,3_4,1,0,0_1_4_3,/home/emma/Documents/SBB/datasets/exp199/train/01081_-1.171_S_-1.725_D_1_B.tiff,01081_-1.171_S_-1.725_D_1_B.tiff,0,1
983,0.0821220648766598,-1.4001161776929263,5,4,5_4,1,0,0_1_4_5,/home/emma/Documents/SBB/datasets/exp199/train/01082_0.082_S_-1.4_D_1_B.tiff,01082_0.082_S_-1.4_D_1_B.tiff,0,1
1125,0.4700160237016788,-0.9603054824842744,5,5,5_5,1,0,0_1_5_5,/home/emma/Documents/SBB/datasets/exp199/train/01083_0.47_S_-0.96_D_1_B.tiff,01083_0.47_S_-0.96_D_1_B.tiff,0,1
1081,0.9964041269532884,-0.0984024520017949,6,6,6_6,1,0,0_1_6_6,/home/emma/Documents/SBB/datasets/exp199/train/01084_0.996_S_-0.098_D_1_B.tiff,01084_0.996_S_-0.098_D_1_B.tiff,0,1
